frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
504,345.0,[1021.9082156790828 1181.0280776948864 1617.5795516643934 1730.8608225923224],[1211.91357421875 1523.3096923828125 1393.583251953125 1606.4146728515625],0.6075039505958557,AK64DMV,0.7310118706959526
505,345.0,[1018.9483294426439 1184.2489341697647 1615.9689439347305 1736.8576057153896],[1216.6300048828125 1524.3896484375 1400.246337890625 1607.35107421875],0.5634908080101013,AK64DMV,0.7340091370098069
505,331.0,[791.9576261277022 1623.4186961056387 1417.9794968063702 2096.590133314433],[986.1473388671875 1948.36962890625 1193.6212158203125 2047.174072265625],0.5562960505485535,NO54KCJ,0.11733497369945521
506,345.0,[1016.9316031972405 1186.6918044628433 1615.1455217883101 1740.3866058162234],[1213.8475341796875 1527.796875 1397.047119140625 1616.490966796875],0.6582643985748291,AK64DMV,0.44497363800774287
507,345.0,[1015.9279381471172 1190.9439306606741 1616.5385814972817 1746.8947910127463],[1209.5487060546875 1531.128662109375 1397.201171875 1623.1552734375],0.6712858080863953,AK64DMV,0.6939589375833514
508,345.0,[1013.7261071723485 1193.4502432950103 1617.5612196747054 1752.1125349161307],[1210.68701171875 1538.1756591796875 1393.0914306640625 1626.0501708984375],0.6659010648727417,AR64DMV,0.47031745922539847
509,345.0,[1003.9596276529842 1197.4117785542903 1613.7363269782472 1757.3121505837466],[1201.4937744140625 1536.5064697265625 1392.498046875 1630.9434814453125],0.670915961265564,AK64DMV,0.6334399821244039
511,345.0,[1003.7354993591453 1203.3846510363674 1618.662494522784 1764.2956312557558],[1198.605224609375 1544.5653076171875 1381.3162841796875 1634.0928955078125],0.6786286234855652,AK64DMV,0.5504568128232875
513,331.0,[780.0708395294358 1668.585593799703 1414.4667271390358 2146.23297739875],[974.5845336914062 2001.9620361328125 1189.96435546875 2105.4541015625],0.6399446129798889,NA54KCJ,0.105965954856689
515,345.0,[990.3935131547964 1217.4241539717605 1604.7283611727485 1783.370036652981],[1188.4339599609375 1563.8623046875 1381.4249267578125 1654.97265625],0.6560649871826172,AN64DMV,0.4723621546664936
518,345.0,[980.5677131773073 1230.4152108092376 1597.2195362944112 1800.3998246112542],[1187.8968505859375 1576.56982421875 1381.0648193359375 1669.874755859375],0.6788134574890137,AK64DMV,0.5426895217335448
519,345.0,[980.4888312318719 1233.1464856447728 1596.2722773045004 1803.9637361956284],[1185.0419921875 1588.764404296875 1374.898193359375 1676.4375],0.6665406823158264,AK54DMV,0.3092754052930425
520,345.0,[979.1661090120293 1234.38634860025 1594.6510096026973 1806.2482679483903],[1177.1009521484375 1587.66748046875 1368.681396484375 1679.8544921875],0.7009062170982361,AK64DMV,0.5639572246574625
521,345.0,[977.6788850042863 1235.878606627953 1592.881207370012 1808.2363869296532],[1173.07568359375 1589.644775390625 1365.8779296875 1681.5765380859375],0.6931331157684326,AK64DMV,0.29353062791845597
522,345.0,[973.6079402982662 1240.2242890413709 1589.2449970976998 1813.1750938279033],[1173.76416015625 1594.885986328125 1367.4945068359375 1691.019287109375],0.686739444732666,AK64DMV,0.904632229006922
525,345.0,[962.0073416199841 1255.658526359173 1581.0396982685418 1835.7931418667024],[1167.049560546875 1609.693603515625 1356.7933349609375 1703.311279296875],0.674102246761322,AK64DMV,0.7648595076958111
526,345.0,[957.1770982341316 1258.3247573192205 1578.8557518308241 1839.7997375736697],[1162.778564453125 1614.96826171875 1356.790771484375 1705.099365234375],0.6562162637710571,AK64DMV,0.9249238969912126
527,345.0,[953.6192986109172 1261.9887132878657 1579.4520314022657 1844.6500090609402],[1167.8587646484375 1621.8037109375 1356.5057373046875 1716.7578125],0.687070906162262,AK64DMV,0.6827056512437615
527,614.0,[2308.169264058318 1198.0237206879347 2874.8038241034646 1658.6324513973432],[2517.989013671875 1500.7525634765625 2659.917724609375 1569.9151611328125],0.5009958744049072,EF10OZT,0.17735598690655566
528,345.0,[942.6998808938151 1264.55958689401 1575.363708282242 1849.5127889280398],[1161.607421875 1624.3663330078125 1354.2646484375 1723.512451171875],0.6922402381896973,AK64DMV,0.5283206907849767
529,345.0,[939.0966802049062 1267.1541293978537 1575.6917841819604 1853.9951996137386],[1163.552001953125 1631.1141357421875 1352.7127685546875 1728.9569091796875],0.6866799592971802,AK64DMV,0.8400697210067122
530,345.0,[940.1299774026224 1269.7502629745259 1575.160003824979 1857.442925852611],[1154.31787109375 1633.53564453125 1348.6375732421875 1729.593994140625],0.7028422951698303,AK64DMV,0.41015945504598406
531,345.0,[938.0492346690612 1274.9440346851068 1573.4876775366452 1864.1146316857519],[1149.057861328125 1640.8553466796875 1341.1051025390625 1728.1490478515625],0.6326448321342468,AK64DMV,0.6545170442607625
534,345.0,[931.5467124002685 1286.118831675487 1570.2671328475826 1882.8556792202326],[1147.3604736328125 1654.013671875 1348.9541015625 1755.658447265625],0.6907673478126526,AK64DAV,0.6043014001568086
534,614.0,[2320.7586996780224 1218.804933853169 2875.0865069660554 1683.1376557891883],[2507.584716796875 1521.258544921875 2674.056884765625 1606.43701171875],0.4812864363193512,EF10DZT,0.5764293166765441
535,345.0,[928.9307936311324 1289.6721420893439 1568.7199136159988 1887.6562000909373],[1148.03466796875 1655.6656494140625 1346.625 1755.9693603515625],0.7029263377189636,AK64DMV,0.7842282135082175
536,345.0,[925.8256739680611 1294.0487158799724 1567.273485059708 1893.6699807792015],[1144.875244140625 1670.5733642578125 1340.3099365234375 1755.7452392578125],0.6336662173271179,AK64DMV,0.6793959425347934
537,614.0,[2322.4817439791873 1227.723333946544 2873.9194729950646 1692.7185282710695],[2507.78662109375 1532.91357421875 2682.767822265625 1622.741455078125],0.6016660332679749,EF10DZT,0.5857426866007791
541,345.0,[906.8657631536761 1312.8216643937426 1562.8754291547616 1917.5367253569284],[1137.386474609375 1690.0579833984375 1329.14306640625 1779.5526123046875],0.676207423210144,AK64DMC,0.3637278154173063
542,345.0,[904.7788934369682 1316.0985055748379 1562.145035666645 1924.1482970978382],[1133.55517578125 1689.3914794921875 1331.4940185546875 1787.9322509765625],0.7075276970863342,AK64DMV,0.7067971657476528
543,345.0,[901.3347704800653 1320.9035201981428 1560.8037344144568 1930.4115931187362],[1125.5057373046875 1697.300537109375 1332.8477783203125 1799.93115234375],0.6766067147254944,AK64DMV,0.7250594825525974
543,614.0,[2322.489991360568 1245.2974619146469 2875.4269085927212 1723.1976375163347],[2513.3798828125 1550.088134765625 2688.46044921875 1645.7373046875],0.6088895201683044,EF10DZT,0.1343817641255262
544,345.0,[899.8681590387226 1323.459680362936 1560.545620017304 1934.5419662325662],[1130.3193359375 1701.12646484375 1333.7518310546875 1801.497314453125],0.6751810908317566,AK64DMV,0.8613813201116493
544,614.0,[2323.7378231580446 1249.6880661479122 2877.3680891177623 1728.4707951808414],[2518.774658203125 1559.33203125 2685.664306640625 1649.71142578125],0.5818380117416382,EF10OZT,0.38737575679068165
545,345.0,[897.0875491480799 1326.523451607488 1559.75662850288 1938.7474346755798],[1130.2296142578125 1707.349365234375 1329.0731201171875 1801.218017578125],0.6442421674728394,AK64DMV,0.4308396720504722
546,345.0,[892.5610258949725 1330.9496669325406 1558.0424410158141 1945.2224145662492],[1126.2060546875 1717.5252685546875 1326.984619140625 1814.4693603515625],0.6667144894599915,AK64DMV,0.4711321969098096
546,614.0,[2326.805981816595 1259.6924255971085 2880.632571945893 1741.6297725426634],[2515.56103515625 1565.219970703125 2686.06396484375 1655.326904296875],0.5521758198738098,EF10DZT,0.6210821747306693
548,345.0,[886.5493184151846 1340.23685564147 1556.3793600067406 1959.9156678343697],[1127.2431640625 1727.7711181640625 1322.20263671875 1824.6082763671875],0.6975984573364258,AK64DMV,0.8939515946337774
549,345.0,[885.2590928871316 1344.6022508341669 1557.3312744846396 1967.0381357362123],[1119.0322265625 1726.0224609375 1321.76806640625 1822.780517578125],0.7039307951927185,AK64DMV,0.696872998094016
551,614.0,[2328.765377281644 1275.9700828302207 2891.867796533508 1764.9657779173772],[2518.09912109375 1588.9493408203125 2691.8486328125 1677.1710205078125],0.6546522378921509,EF10DZT,0.8200691339662745
552,345.0,[878.6892554644617 1357.8777762350294 1555.333847454657 1987.0521810246598],[1108.788818359375 1744.445068359375 1322.677978515625 1849.456787109375],0.6430200338363647,AK64DMV,0.7401508060928826
552,614.0,[2329.3883207402423 1275.145579642308 2894.9444467576523 1768.5071383538552],[2521.424560546875 1595.21337890625 2693.291015625 1679.482177734375],0.6397331953048706,EF10DZT,0.5902630694272569
553,345.0,[878.2416770803561 1361.0102032987002 1553.915569967577 1990.767420926421],[1113.41015625 1751.4678955078125 1312.0008544921875 1847.1375732421875],0.6586242318153381,AK64OMV,0.39112064219260334
553,614.0,[2328.9068366160664 1277.706106729271 2895.4168580927744 1774.1835807699902],[2516.4091796875 1596.132568359375 2691.7109375 1682.778076171875],0.6471613049507141,EF10DZT,0.4675007051488986
555,345.0,[876.9808640973655 1370.321267055771 1552.0136329302936 2002.550959927673],[1105.531982421875 1765.1048583984375 1306.6942138671875 1855.9647216796875],0.6710078120231628,AK64DMV,0.6137394538277618
555,614.0,[2329.176022469053 1285.8188175155283 2896.052392330003 1788.7675465962357],[2521.32421875 1609.7801513671875 2693.8388671875 1698.6075439453125],0.6182988882064819,EF10DZT,0.38493418654368045
557,614.0,[2329.746351421577 1292.2689072906767 2896.608280433851 1799.657519685292],[2524.05517578125 1611.779541015625 2693.53759765625 1701.8134765625],0.6316407322883606,EF10OZT,0.4261717532308919
559,614.0,[2331.9984165005408 1298.7145030174058 2905.900268906913 1807.0057842142694],[2525.81884765625 1622.005859375 2700.26904296875 1709.1025390625],0.6304109692573547,EF10DZT,0.1271809632312903
560,345.0,[858.5655730754621 1394.4262679853566 1541.7287069943254 2033.1088350943812],[1099.7384033203125 1794.2171630859375 1297.0323486328125 1892.4085693359375],0.683661699295044,AK64DMV,0.7740713745728697
562,345.0,[854.639806626114 1401.06190493439 1538.5805535816016 2045.4649759974418],[1095.175048828125 1799.4400634765625 1299.711181640625 1897.5465087890625],0.7013078927993774,AK64DMV,0.471744993874814
562,614.0,[2331.0762782430406 1314.0351734820179 2908.1319626087547 1817.0618004120815],[2527.70849609375 1634.389404296875 2709.4765625 1724.7138671875],0.6354745030403137,EF10DZT,0.23269919274499903
563,345.0,[853.1183217629939 1406.0543788331572 1536.9152169882643 2051.9837130656238],[1089.92529296875 1809.131591796875 1301.243896484375 1909.16552734375],0.6958858966827393,AK64DMV,0.593312246000714
564,345.0,[851.4295377283104 1412.5532705919513 1537.788786688384 2060.5584894349895],[1089.10205078125 1820.873046875 1294.993408203125 1917.565185546875],0.6812261939048767,AK64DMV,0.5729196626092794
565,345.0,[849.2608363331478 1415.842211861747 1538.1958425635949 2066.4603103584104],[1090.493896484375 1823.3170166015625 1295.72802734375 1919.2042236328125],0.7005743980407715,AK64DMV,0.5969378317459019
565,614.0,[2331.13959349018 1322.4463684530267 2917.918835649483 1833.9579439403194],[2528.384033203125 1642.9779052734375 2716.641357421875 1739.4268798828125],0.6513206362724304,EF10DZT,0.1893830017601531
566,345.0,[846.6297767053954 1421.5653503427543 1540.9392422527824 2075.7732641585894],[1081.728759765625 1829.1895751953125 1293.5379638671875 1925.2708740234375],0.6779016852378845,AK64DMV,0.5609952076996372
567,345.0,[844.050917441754 1426.0760996985177 1541.5046055988232 2083.205618171018],[1079.4100341796875 1831.8834228515625 1287.5240478515625 1932.5408935546875],0.704667866230011,AK64DMV,0.5360284543001245
568,345.0,[840.7070265110324 1429.1392259487754 1539.7803206983358 2089.091202811632],[1076.5 1834.0458984375 1291.0242919921875 1938.774169921875],0.6993880271911621,AK64DMV,0.7836994989123083
569,345.0,[835.2348496468965 1433.2778909421904 1536.0785529764537 2095.0490739088505],[1078.9368896484375 1840.9200439453125 1286.5631103515625 1943.930419921875],0.6808680295944214,AK64DMV,0.680313048788003
571,345.0,[833.8085908697426 1443.5855120718786 1534.1347014746862 2106.0890655226153],[1078.420166015625 1859.712158203125 1283.085205078125 1956.5537109375],0.6872152090072632,AK64DMV,0.6826374874076006
571,614.0,[2333.017917409789 1333.3610215514132 2925.378458685094 1865.8531851106331],[2539.068603515625 1679.965576171875 2725.78857421875 1768.6915283203125],0.6031621694564819,EF10DZT,0.28196006915608685
572,614.0,[2332.2498028981754 1347.2675636239724 2923.673992072783 1874.6358220631255],[2535.8037109375 1681.935302734375 2724.62255859375 1773.74072265625],0.6534476280212402,EF10DZT,0.37486380807335196
573,614.0,[2333.1677195475913 1357.6559038266253 2924.046982566184 1882.6370461931758],[2538.162109375 1690.826904296875 2721.55859375 1785.71728515625],0.6482362747192383,EF10DZT,0.28763878613049815
574,614.0,[2333.5478259450438 1363.0354526990313 2923.1543578770043 1886.6335480769476],[2537.022216796875 1692.158935546875 2720.3681640625 1786.2454833984375],0.6684004068374634,EF10DZT,0.5403368475307228
575,345.0,[816.2464006203791 1461.136833763869 1529.9343480341854 2127.2661241630635],[1064.550048828125 1879.9149169921875 1280.9453125 1984.6153564453125],0.7059444785118103,AK64DMV,0.6179882470991223
576,345.0,[810.6540812942364 1467.621444130647 1529.3188376954843 2133.465022831366],[1063.5115966796875 1892.6231689453125 1277.806884765625 1989.7064208984375],0.6805192232131958,AK64OMV,0.554568237826703
577,345.0,[806.2498673717946 1469.754952180786 1527.5267340693185 2135.9610564315085],[1057.89599609375 1889.2115478515625 1279.22119140625 1995.2603759765625],0.662868320941925,AK64DMV,0.7384885378777304
578,345.0,[805.0082603243866 1477.2029480908766 1526.444799293614 2142.985922965291],[1051.1181640625 1899.336181640625 1274.894287109375 2004.3046875],0.6689336895942688,AK64DMV,0.652980931992104
579,345.0,[804.054401924221 1483.781228336324 1524.4922621106502 2147.6436596446665],[1051.3472900390625 1908.889892578125 1276.734130859375 2014.402587890625],0.6917710900306702,AK64DMV,0.6710424108321117
580,345.0,[802.9003952046019 1488.7603653384172 1522.8872781897999 2149.979398961624],[1053.12060546875 1916.10595703125 1270.26806640625 2014.615478515625],0.7087504863739014,AK64DMV,0.6989823921070278
581,345.0,[803.9649599138759 1492.8355205495438 1523.081618072844 2150.486661955254],[1049.7974853515625 1921.740234375 1269.72119140625 2021.85205078125],0.6945529580116272,AK64OMV,0.355878696480194
582,345.0,[804.9657194136649 1496.7312465020955 1526.5107809957526 2149.5866614294064],[1049.70458984375 1927.5274658203125 1257.4510498046875 2025.1593017578125],0.6861146092414856,AK64DMV,0.6288015431353617
583,345.0,[803.5695661127388 1502.1026601237822 1525.911220474251 2149.852182599181],[1047.717529296875 1929.6134033203125 1256.5511474609375 2031.876708984375],0.6810909509658813,AK64DMV,0.5836698112698133
584,345.0,[800.2315601247642 1510.5545763603716 1524.2405743092663 2152.850466731656],[1046.41650390625 1936.89111328125 1258.951416015625 2039.3935546875],0.6611849069595337,AK64OMV,0.41806448494057574
584,614.0,[2338.9716304473054 1411.5601098002924 2953.303434154806 1944.665195269297],[2539.7734375 1747.8848876953125 2737.63330078125 1847.8311767578125],0.653106153011322,EF10DZT,0.1372491444926904
585,345.0,[793.0987934794096 1519.0805936576228 1520.2026599882636 2156.1060790604115],[1045.822265625 1951.4952392578125 1258.446533203125 2046.9818115234375],0.6932048797607422,AK64DMV,0.564901492641578
587,345.0,[787.8963424223887 1533.7970477718638 1516.342133503919 2156.2596136746333],[1038.87890625 1967.143798828125 1250.403076171875 2061.485595703125],0.6808609962463379,AK64DMV,0.6949977811011555
588,614.0,[2337.8108426910394 1428.462725958409 2967.51946497478 1968.9474562857667],[2552.742919921875 1775.2060546875 2742.9755859375 1869.5244140625],0.6732382774353027,EF10DZT,0.245014284015462
589,345.0,[783.7259052668112 1541.5281866682378 1513.7662867163829 2150.605441246928],[1029.5302734375 1976.2672119140625 1248.508544921875 2075.53271484375],0.7022744417190552,AK64DMV,0.557452970105999
590,345.0,[778.2009582603696 1544.310169131234 1512.4482526982188 2147.9888423773546],[1026.75146484375 1982.115234375 1247.1588134765625 2083.33251953125],0.7030905485153198,AK64DMV,0.6175337930501031
591,345.0,[769.0423716721027 1550.8098665285245 1510.2766639915133 2149.807359896999],[1026.3673095703125 1987.576416015625 1250.488037109375 2092.802734375],0.6950834393501282,AK64DMV,0.7242589152317589
592,345.0,[766.5737399385432 1555.076210433188 1511.605967786232 2150.5798255485256],[1025.8660888671875 1997.489990234375 1247.4705810546875 2095.110595703125],0.7024760842323303,AK64DMV,0.4597401466578616
